genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['british alternative rock', 'english indie rock', 'modern alternative rock']",https://api.spotify.com/v1/artists/7jZycSvTyx0W9poD4PjEIG,7jZycSvTyx0W9poD4PjEIG,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebae238c89ac944b2ba174a5e7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ae238c89ac944b2ba174a5e7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ae238c89ac944b2ba174a5e7', 'width': 160}]",The Hunna,50,artist,spotify:artist:7jZycSvTyx0W9poD4PjEIG,https://open.spotify.com/artist/7jZycSvTyx0W9poD4PjEIG,,252956
[],https://api.spotify.com/v1/artists/1bkcwbseJP77gblbpV1mNT,1bkcwbseJP77gblbpV1mNT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4d7fea792571694ca5c8d575', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744d7fea792571694ca5c8d575', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784d7fea792571694ca5c8d575', 'width': 160}]",No Such Animal,23,artist,spotify:artist:1bkcwbseJP77gblbpV1mNT,https://open.spotify.com/artist/1bkcwbseJP77gblbpV1mNT,,1993
"['disco house', 'diva house', 'vocal house']",https://api.spotify.com/v1/artists/49H2dQUNhIlso7VNkS8nFR,49H2dQUNhIlso7VNkS8nFR,"[{'height': 563, 'url': 'https://i.scdn.co/image/5517b4077ce13942e44207deeafe4cd7bef8303c', 'width': 1000}, {'height': 360, 'url': 'https://i.scdn.co/image/7a033c1d7cee1c079eae005aedaeba4b6d622970', 'width': 640}, {'height': 113, 'url': 'https://i.scdn.co/image/653c8e3e3bde3e31c30b73eb771036a4a6239e87', 'width': 200}, {'height': 36, 'url': 'https://i.scdn.co/image/f324dea16935a75af0e2b653c8ab160fc4c25a68', 'width': 64}]",Freemasons,41,artist,spotify:artist:49H2dQUNhIlso7VNkS8nFR,https://open.spotify.com/artist/49H2dQUNhIlso7VNkS8nFR,,55952
"['contemporary country', 'country', 'country road']",https://api.spotify.com/v1/artists/0XKOBt59crntr7HQXXO8Yz,0XKOBt59crntr7HQXXO8Yz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9a9b27317d43de785e22517d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749a9b27317d43de785e22517d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789a9b27317d43de785e22517d', 'width': 160}]",Brooks & Dunn,67,artist,spotify:artist:0XKOBt59crntr7HQXXO8Yz,https://open.spotify.com/artist/0XKOBt59crntr7HQXXO8Yz,,2796491
"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",https://api.spotify.com/v1/artists/165ZgPlLkK7bf5bDoFc6Sb,165ZgPlLkK7bf5bDoFc6Sb,"[{'height': 1006, 'url': 'https://i.scdn.co/image/4654955890cb62a6abe9daadfd2b3ecdee8036e4', 'width': 1000}, {'height': 644, 'url': 'https://i.scdn.co/image/c8e241c3b7ddb2839be99acf9a1ad2d73f04b936', 'width': 640}, {'height': 201, 'url': 'https://i.scdn.co/image/38532b2db9bc627567271da917855a59be788860', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/67ab66b1154c3115005086d60853fc954717a2ea', 'width': 64}]",Limp Bizkit,72,artist,spotify:artist:165ZgPlLkK7bf5bDoFc6Sb,https://open.spotify.com/artist/165ZgPlLkK7bf5bDoFc6Sb,,5542363
"['glam rock', 'modern alternative rock']",https://api.spotify.com/v1/artists/3lDpdwM8KILepMHqBWUhIA,3lDpdwM8KILepMHqBWUhIA,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe8099ddd876f6b4eeeb91486', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e8099ddd876f6b4eeeb91486', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e8099ddd876f6b4eeeb91486', 'width': 160}]",The Struts,57,artist,spotify:artist:3lDpdwM8KILepMHqBWUhIA,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA,,364560
"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",https://api.spotify.com/v1/artists/3HVdAiMNjYrQIKlOGxoGh5,3HVdAiMNjYrQIKlOGxoGh5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb40a6cfc37fa94d54d28aca22', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517440a6cfc37fa94d54d28aca22', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17840a6cfc37fa94d54d28aca22', 'width': 160}]",Rob Zombie,66,artist,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,,2770616
['atlanta punk'],https://api.spotify.com/v1/artists/6y4xLJVHw1bnk6N7ZfS4s2,6y4xLJVHw1bnk6N7ZfS4s2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9ab33487754d7fe5e3c8beb5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749ab33487754d7fe5e3c8beb5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789ab33487754d7fe5e3c8beb5', 'width': 160}]",Survival Kit,19,artist,spotify:artist:6y4xLJVHw1bnk6N7ZfS4s2,https://open.spotify.com/artist/6y4xLJVHw1bnk6N7ZfS4s2,,2029
"['contemporary country', 'country', 'country road']",https://api.spotify.com/v1/artists/6roFdX1y5BYSbp60OTJWMd,6roFdX1y5BYSbp60OTJWMd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbd6977f3970a7a4a8d4becbe', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bd6977f3970a7a4a8d4becbe', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bd6977f3970a7a4a8d4becbe', 'width': 160}]",Tim McGraw,69,artist,spotify:artist:6roFdX1y5BYSbp60OTJWMd,https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd,,4510110
"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",https://api.spotify.com/v1/artists/1dWEYMPtNmvSVaDNLgB6NV,1dWEYMPtNmvSVaDNLgB6NV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3313086b74b926b6dc347768', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743313086b74b926b6dc347768', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783313086b74b926b6dc347768', 'width': 160}]",Saint Motel,60,artist,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,https://open.spotify.com/artist/1dWEYMPtNmvSVaDNLgB6NV,,675347
"['indie folk', 'stomp and holler']",https://api.spotify.com/v1/artists/6ltzsmQQbmdoHHbLZ4ZN25,6ltzsmQQbmdoHHbLZ4ZN25,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1d4e4e7e3c5d8fa494fc5f10', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741d4e4e7e3c5d8fa494fc5f10', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781d4e4e7e3c5d8fa494fc5f10', 'width': 160}]",Lord Huron,73,artist,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25,,1400365
['russelater'],https://api.spotify.com/v1/artists/7rfOOHTdW80Vbs3nVdWZVl,7rfOOHTdW80Vbs3nVdWZVl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5aa66f545ef980ebbc921a59', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745aa66f545ef980ebbc921a59', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785aa66f545ef980ebbc921a59', 'width': 160}]",Henrik Sæter,34,artist,spotify:artist:7rfOOHTdW80Vbs3nVdWZVl,https://open.spotify.com/artist/7rfOOHTdW80Vbs3nVdWZVl,,4430
[],https://api.spotify.com/v1/artists/6a4KLb4BJJNm3uJVKNEvWP,6a4KLb4BJJNm3uJVKNEvWP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb70a7d3616624b8b1100cd9af', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517470a7d3616624b8b1100cd9af', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17870a7d3616624b8b1100cd9af', 'width': 160}]",GLDN,16,artist,spotify:artist:6a4KLb4BJJNm3uJVKNEvWP,https://open.spotify.com/artist/6a4KLb4BJJNm3uJVKNEvWP,,12628
"['ccm', 'christian alternative rock', 'christian music']",https://api.spotify.com/v1/artists/39xmI59WrIMyyJjSDq6WCu,39xmI59WrIMyyJjSDq6WCu,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4dd00fa96324aaefdfc0761f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744dd00fa96324aaefdfc0761f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784dd00fa96324aaefdfc0761f', 'width': 160}]",Crowder,57,artist,spotify:artist:39xmI59WrIMyyJjSDq6WCu,https://open.spotify.com/artist/39xmI59WrIMyyJjSDq6WCu,,400828
['irish indie'],https://api.spotify.com/v1/artists/3VLf4DlBTN2ZRwygS3TNti,3VLf4DlBTN2ZRwygS3TNti,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8bc5d17eef42ba307e47faa3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748bc5d17eef42ba307e47faa3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788bc5d17eef42ba307e47faa3', 'width': 160}]",The Academic,48,artist,spotify:artist:3VLf4DlBTN2ZRwygS3TNti,https://open.spotify.com/artist/3VLf4DlBTN2ZRwygS3TNti,,167772
[],https://api.spotify.com/v1/artists/788kEfqdx3zyaqnMX2XSZs,788kEfqdx3zyaqnMX2XSZs,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe8a0344800ffde5c0ad275be', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e8a0344800ffde5c0ad275be', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e8a0344800ffde5c0ad275be', 'width': 160}]",Burn The Ballroom,42,artist,spotify:artist:788kEfqdx3zyaqnMX2XSZs,https://open.spotify.com/artist/788kEfqdx3zyaqnMX2XSZs,,24392
"['canadian garage rock', 'indie rockism']",https://api.spotify.com/v1/artists/7hd3XnjENIMw13Dmn8hEYw,7hd3XnjENIMw13Dmn8hEYw,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb7a9440c1ccf9446b27336f4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b7a9440c1ccf9446b27336f4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b7a9440c1ccf9446b27336f4', 'width': 160}]",Hotel Mira,36,artist,spotify:artist:7hd3XnjENIMw13Dmn8hEYw,https://open.spotify.com/artist/7hd3XnjENIMw13Dmn8hEYw,,24381
['pop rap'],https://api.spotify.com/v1/artists/04ei5kNgmDuNAydFhhIHnD,04ei5kNgmDuNAydFhhIHnD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb366376a838fb6dbe0334346a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174366376a838fb6dbe0334346a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178366376a838fb6dbe0334346a', 'width': 160}]",Landon Cube,55,artist,spotify:artist:04ei5kNgmDuNAydFhhIHnD,https://open.spotify.com/artist/04ei5kNgmDuNAydFhhIHnD,,372080
"['pop dance', 'pop edm']",https://api.spotify.com/v1/artists/3fjs4zbBFxEFFe8Wyojo0G,3fjs4zbBFxEFFe8Wyojo0G,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0a26cc44bc0d1e69133fe28a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740a26cc44bc0d1e69133fe28a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780a26cc44bc0d1e69133fe28a', 'width': 160}]",Elephante,43,artist,spotify:artist:3fjs4zbBFxEFFe8Wyojo0G,https://open.spotify.com/artist/3fjs4zbBFxEFFe8Wyojo0G,,98678
"['alt z', 'indietronica']",https://api.spotify.com/v1/artists/5vBrKGOjN10BMwB0cJADj4,5vBrKGOjN10BMwB0cJADj4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3a3d9526271bfce0bfa9e4d9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743a3d9526271bfce0bfa9e4d9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783a3d9526271bfce0bfa9e4d9', 'width': 160}]",bülow,49,artist,spotify:artist:5vBrKGOjN10BMwB0cJADj4,https://open.spotify.com/artist/5vBrKGOjN10BMwB0cJADj4,,572353
"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'post-grunge', 'punk']",https://api.spotify.com/v1/artists/6Wr3hh341P84m3EI8qdn9O,6Wr3hh341P84m3EI8qdn9O,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8e19de59bac2628eb8929156', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748e19de59bac2628eb8929156', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788e19de59bac2628eb8929156', 'width': 160}]",Rise Against,68,artist,spotify:artist:6Wr3hh341P84m3EI8qdn9O,https://open.spotify.com/artist/6Wr3hh341P84m3EI8qdn9O,,2684886
['modern alternative rock'],https://api.spotify.com/v1/artists/5kuJibJcwOC53s3OkoGMRA,5kuJibJcwOC53s3OkoGMRA,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb05c5c09c592391a22b260c70', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517405c5c09c592391a22b260c70', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17805c5c09c592391a22b260c70', 'width': 160}]",The Revivalists,55,artist,spotify:artist:5kuJibJcwOC53s3OkoGMRA,https://open.spotify.com/artist/5kuJibJcwOC53s3OkoGMRA,,356890
[],https://api.spotify.com/v1/artists/44re77WwNG34C182Jq3WIK,44re77WwNG34C182Jq3WIK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1c58b62e888b9adcf68522f4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741c58b62e888b9adcf68522f4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781c58b62e888b9adcf68522f4', 'width': 160}]",VAVO,48,artist,spotify:artist:44re77WwNG34C182Jq3WIK,https://open.spotify.com/artist/44re77WwNG34C182Jq3WIK,,82367
"['fort worth indie', 'modern alternative rock', 'pov: indie']",https://api.spotify.com/v1/artists/4hwJwkgsufeilLXS1ZfJqq,4hwJwkgsufeilLXS1ZfJqq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9103c6b27cc140f6084dd32c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749103c6b27cc140f6084dd32c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789103c6b27cc140f6084dd32c', 'width': 160}]",The Unlikely Candidates,47,artist,spotify:artist:4hwJwkgsufeilLXS1ZfJqq,https://open.spotify.com/artist/4hwJwkgsufeilLXS1ZfJqq,,199749
['la indie'],https://api.spotify.com/v1/artists/0CNehpGYdxk87YYMiBpnyP,0CNehpGYdxk87YYMiBpnyP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebab380abd640ff26d2db1eae0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ab380abd640ff26d2db1eae0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ab380abd640ff26d2db1eae0', 'width': 160}]",Holly Miranda,22,artist,spotify:artist:0CNehpGYdxk87YYMiBpnyP,https://open.spotify.com/artist/0CNehpGYdxk87YYMiBpnyP,,12683
"['bossbeat', 'indie poptimism']",https://api.spotify.com/v1/artists/3XSZyY300hJOLVc9KQLlee,3XSZyY300hJOLVc9KQLlee,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf9d1fb0acdd10ca6d247ab6a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f9d1fb0acdd10ca6d247ab6a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f9d1fb0acdd10ca6d247ab6a', 'width': 160}]",Sleeping Wolf,42,artist,spotify:artist:3XSZyY300hJOLVc9KQLlee,https://open.spotify.com/artist/3XSZyY300hJOLVc9KQLlee,,53659
"['lilith', 'pop rock']",https://api.spotify.com/v1/artists/2QmLFuIDtNDmmJY3OtvinN,2QmLFuIDtNDmmJY3OtvinN,"[{'height': 1256, 'url': 'https://i.scdn.co/image/f48fbdbdb7891d93959fa39c4bc65e94c489401d', 'width': 1000}, {'height': 804, 'url': 'https://i.scdn.co/image/56b19ef06c56431583675c2c16448b1993c669e9', 'width': 640}, {'height': 251, 'url': 'https://i.scdn.co/image/133451c434eabd4338041b5b4db2de5c618c85c0', 'width': 200}, {'height': 80, 'url': 'https://i.scdn.co/image/928e6a5002d2478bc94f84597b63f9a92f16a315', 'width': 64}]",Meredith Brooks,50,artist,spotify:artist:2QmLFuIDtNDmmJY3OtvinN,https://open.spotify.com/artist/2QmLFuIDtNDmmJY3OtvinN,,131591
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT,4OBJLual30L7gRl5UkeRcT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb12057d342f33c61b3768f2bc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517412057d342f33c61b3768f2bc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17812057d342f33c61b3768f2bc', 'width': 160}]",T.I.,72,artist,spotify:artist:4OBJLual30L7gRl5UkeRcT,https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT,,4739668
"['pop punk', 'social media pop']",https://api.spotify.com/v1/artists/6Y64EaNqpqcZYTgs4c76gF,6Y64EaNqpqcZYTgs4c76gF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9d828d06a92d989e7f78d33c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749d828d06a92d989e7f78d33c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789d828d06a92d989e7f78d33c', 'width': 160}]",Jaden Hossler,59,artist,spotify:artist:6Y64EaNqpqcZYTgs4c76gF,https://open.spotify.com/artist/6Y64EaNqpqcZYTgs4c76gF,,993643
"['modern alternative rock', 'modern rock', 'pov: indie', 'rock']",https://api.spotify.com/v1/artists/4ZgQDCtRqZlhLswVS6MHN4,4ZgQDCtRqZlhLswVS6MHN4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4afdc02ea65bf9a6fa01f3a5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744afdc02ea65bf9a6fa01f3a5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784afdc02ea65bf9a6fa01f3a5', 'width': 160}]",grandson,63,artist,spotify:artist:4ZgQDCtRqZlhLswVS6MHN4,https://open.spotify.com/artist/4ZgQDCtRqZlhLswVS6MHN4,,1107302
"['dance pop', 'latin pop', 'mexican pop']",https://api.spotify.com/v1/artists/7qG3b048QCHVRO5Pv1T5lw,7qG3b048QCHVRO5Pv1T5lw,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe1694b820dbf141ff2d0ba2b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e1694b820dbf141ff2d0ba2b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e1694b820dbf141ff2d0ba2b', 'width': 160}]",Enrique Iglesias,75,artist,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,,11322255
"['ohio hip hop', 'pop rap']",https://api.spotify.com/v1/artists/6TIYQ3jFPwQSRmorSezPxX,6TIYQ3jFPwQSRmorSezPxX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebeabbcceb4f3622a80728d437', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174eabbcceb4f3622a80728d437', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178eabbcceb4f3622a80728d437', 'width': 160}]",Machine Gun Kelly,75,artist,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,,5181762
"['ccm', 'christian alternative rock', 'christian music']",https://api.spotify.com/v1/artists/1SbnQl7KrIVnXhYcQcMjL2,1SbnQl7KrIVnXhYcQcMjL2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb164207886011bc863676777f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174164207886011bc863676777f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178164207886011bc863676777f', 'width': 160}]",Josh Wilson,42,artist,spotify:artist:1SbnQl7KrIVnXhYcQcMjL2,https://open.spotify.com/artist/1SbnQl7KrIVnXhYcQcMjL2,,131266
"['danish electronic', 'edm', 'pop dance']",https://api.spotify.com/v1/artists/4ehtJnVumNf6xzSCDk8aLB,4ehtJnVumNf6xzSCDk8aLB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba1a6d776851111a44969301b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a1a6d776851111a44969301b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a1a6d776851111a44969301b', 'width': 160}]",Martin Jensen,61,artist,spotify:artist:4ehtJnVumNf6xzSCDk8aLB,https://open.spotify.com/artist/4ehtJnVumNf6xzSCDk8aLB,,1382605
"['contemporary country', 'country', 'country road', 'modern country rock']",https://api.spotify.com/v1/artists/1mfDfLsMxYcOOZkzBxvSVW,1mfDfLsMxYcOOZkzBxvSVW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5647293b127a07a7a80e4e8f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745647293b127a07a7a80e4e8f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785647293b127a07a7a80e4e8f', 'width': 160}]",Cole Swindell,64,artist,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,https://open.spotify.com/artist/1mfDfLsMxYcOOZkzBxvSVW,,2225937
"['contemporary country', 'country', 'country dawn', 'country road']",https://api.spotify.com/v1/artists/66lH4jAE7pqPlOlzUKbwA0,66lH4jAE7pqPlOlzUKbwA0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb65a893418ccd0bd69f06cfef', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517465a893418ccd0bd69f06cfef', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17865a893418ccd0bd69f06cfef', 'width': 160}]",Miranda Lambert,66,artist,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,https://open.spotify.com/artist/66lH4jAE7pqPlOlzUKbwA0,,3606016
['pov: indie'],https://api.spotify.com/v1/artists/0NIPkIjTV8mB795yEIiPYL,0NIPkIjTV8mB795yEIiPYL,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdea0fc37a1f39060e74c569b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dea0fc37a1f39060e74c569b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dea0fc37a1f39060e74c569b', 'width': 160}]",Wallows,67,artist,spotify:artist:0NIPkIjTV8mB795yEIiPYL,https://open.spotify.com/artist/0NIPkIjTV8mB795yEIiPYL,,2587828
"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'pop']",https://api.spotify.com/v1/artists/4xFUf1FHVy696Q1JQZMTRj,4xFUf1FHVy696Q1JQZMTRj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc1c077c305eb4b2bcac25fd5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c1c077c305eb4b2bcac25fd5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c1c077c305eb4b2bcac25fd5', 'width': 160}]",Carrie Underwood,69,artist,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,https://open.spotify.com/artist/4xFUf1FHVy696Q1JQZMTRj,,5935862
